fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_home_winner,teams_away_id,teams_away_name,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,halftime_goals_total,fulltime_goals_total,match_result,halftime_match_result,fulltime_match_result
27664,2018-11-19 20:00:00+00:00,1542657600,141,Segunda Division,Spain,2018,Regular Season - 14,723,Almeria,,544,Deportivo La Coruna,,1,1,0,0,0,2,0,0:0,1:1
27665,2018-11-18 15:00:00+00:00,1542553200,141,Segunda Division,Spain,2018,Regular Season - 14,713,Cordoba,False,724,Cadiz,True,1,3,0,0,0,4,2,0:0,1:3
27666,2018-11-16 20:00:00+00:00,1542398400,141,Segunda Division,Spain,2018,Regular Season - 14,534,Las Palmas,,715,Granada CF,,2,2,1,0,1,4,0,1:0,2:2
27667,2018-11-17 15:00:00+00:00,1542466800,141,Segunda Division,Spain,2018,Regular Season - 14,535,Malaga,True,714,Gimnastic,False,2,0,1,0,1,2,1,1:0,2:0
27668,2018-11-18 11:00:00+00:00,1542538800,141,Segunda Division,Spain,2018,Regular Season - 14,717,Numancia,False,861,Rayo Majadahonda,True,1,2,0,1,1,3,2,0:1,1:2
27669,2018-11-17 17:00:00+00:00,1542474000,141,Segunda Division,Spain,2018,Regular Season - 14,727,Osasuna,True,719,Tenerife,False,2,0,2,0,2,2,1,2:0,2:0
27670,2018-11-17 19:45:00+00:00,1542483900,141,Segunda Division,Spain,2018,Regular Season - 14,718,Oviedo,True,731,Sporting Gijon,False,2,1,2,0,2,3,1,2:0,2:1
27671,2018-11-17 17:00:00+00:00,1542474000,141,Segunda Division,Spain,2018,Regular Season - 14,729,Reus,False,860,Extremadura,True,1,4,1,1,2,5,2,1:1,1:4
27672,2018-11-17 19:30:00+00:00,1542483000,141,Segunda Division,Spain,2018,Regular Season - 14,732,Zaragoza,,798,Mallorca,,2,2,0,2,2,4,0,0:2,2:2
27673,2018-11-25 19:30:00+00:00,1543174200,141,Segunda Division,Spain,2018,Regular Season - 15,711,Alcorcon,True,732,Zaragoza,False,2,0,0,0,0,2,1,0:0,2:0
27674,2018-11-24 19:30:00+00:00,1543087800,141,Segunda Division,Spain,2018,Regular Season - 15,724,Cadiz,True,534,Las Palmas,False,4,1,2,0,2,5,1,2:0,4:1
27675,2018-11-24 17:00:00+00:00,1543078800,141,Segunda Division,Spain,2018,Regular Season - 15,544,Deportivo La Coruna,True,727,Osasuna,False,2,0,1,0,1,2,1,1:0,2:0
27676,2018-11-25 17:00:00+00:00,1543165200,141,Segunda Division,Spain,2018,Regular Season - 15,797,Elche,False,722,Albacete,True,0,1,0,1,1,1,2,0:1,0:1
27677,2018-11-25 15:00:00+00:00,1543158000,141,Segunda Division,Spain,2018,Regular Season - 15,860,Extremadura,True,535,Malaga,False,1,0,1,0,1,1,1,1:0,1:0
27678,2018-11-24 15:00:00+00:00,1543071600,141,Segunda Division,Spain,2018,Regular Season - 15,714,Gimnastic,,723,Almeria,,2,2,1,2,3,4,0,1:2,2:2
27679,2018-11-23 20:00:00+00:00,1543003200,141,Segunda Division,Spain,2018,Regular Season - 15,715,Granada CF,False,731,Sporting Gijon,True,1,2,0,1,1,3,2,0:1,1:2
27680,2018-11-24 17:00:00+00:00,1543078800,141,Segunda Division,Spain,2018,Regular Season - 15,716,Lugo,True,713,Cordoba,False,2,1,2,0,2,3,1,2:0,2:1
27681,2018-11-25 11:00:00+00:00,1543143600,141,Segunda Division,Spain,2018,Regular Season - 15,798,Mallorca,True,717,Numancia,False,1,0,1,0,1,1,1,1:0,1:0
27682,2018-11-25 17:00:00+00:00,1543165200,141,Segunda Division,Spain,2018,Regular Season - 15,718,Oviedo,True,729,Reus,False,3,0,0,0,0,3,1,0:0,3:0
27683,2018-11-25 19:00:00+00:00,1543172400,141,Segunda Division,Spain,2018,Regular Season - 15,719,Tenerife,True,861,Rayo Majadahonda,False,2,1,1,0,1,3,1,1:0,2:1
27684,2018-12-01 19:00:00+00:00,1543690800,141,Segunda Division,Spain,2018,Regular Season - 16,723,Almeria,,860,Extremadura,,1,1,1,1,2,2,0,1:1,1:1
27685,2018-12-01 15:00:00+00:00,1543676400,141,Segunda Division,Spain,2018,Regular Season - 16,713,Cordoba,,797,Elche,,1,1,0,1,1,2,0,0:1,1:1
27686,2018-12-02 19:30:00+00:00,1543779000,141,Segunda Division,Spain,2018,Regular Season - 16,534,Las Palmas,,718,Oviedo,,0,0,0,0,0,0,0,0:0,0:0
27687,2018-12-01 17:00:00+00:00,1543683600,141,Segunda Division,Spain,2018,Regular Season - 16,535,Malaga,False,715,Granada CF,True,0,1,0,0,0,1,2,0:0,0:1
27688,2018-12-02 17:00:00+00:00,1543770000,141,Segunda Division,Spain,2018,Regular Season - 16,717,Numancia,True,714,Gimnastic,False,3,0,0,0,0,3,1,0:0,3:0
27689,2018-12-02 15:00:00+00:00,1543762800,141,Segunda Division,Spain,2018,Regular Season - 16,727,Osasuna,True,716,Lugo,False,1,0,0,0,0,1,1,0:0,1:0
27690,2018-12-02 11:00:00+00:00,1543748400,141,Segunda Division,Spain,2018,Regular Season - 16,861,Rayo Majadahonda,,544,Deportivo La Coruna,,0,0,0,0,0,0,0,0:0,0:0
27691,2018-12-01 17:00:00+00:00,1543683600,141,Segunda Division,Spain,2018,Regular Season - 16,729,Reus,False,798,Mallorca,True,0,2,0,0,0,2,2,0:0,0:2
27692,2018-12-01 19:30:00+00:00,1543692600,141,Segunda Division,Spain,2018,Regular Season - 16,731,Sporting Gijon,True,719,Tenerife,False,2,1,0,0,0,3,1,0:0,2:1
27693,2018-11-30 20:00:00+00:00,1543608000,141,Segunda Division,Spain,2018,Regular Season - 16,732,Zaragoza,False,724,Cadiz,True,0,1,0,1,1,1,2,0:1,0:1
27694,2018-12-08 17:00:00+00:00,1544288400,141,Segunda Division,Spain,2018,Regular Season - 17,722,Albacete,,727,Osasuna,,2,2,2,1,3,4,0,2:1,2:2
27695,2018-12-09 11:00:00+00:00,1544353200,141,Segunda Division,Spain,2018,Regular Season - 17,711,Alcorcon,False,729,Reus,True,0,1,0,1,1,1,2,0:1,0:1
27696,2018-12-09 15:00:00+00:00,1544367600,141,Segunda Division,Spain,2018,Regular Season - 17,724,Cadiz,True,861,Rayo Majadahonda,False,1,0,0,0,0,1,1,0:0,1:0
27697,2018-12-08 12:00:00+00:00,1544270400,141,Segunda Division,Spain,2018,Regular Season - 17,544,Deportivo La Coruna,,717,Numancia,,2,2,2,0,2,4,0,2:0,2:2
27698,2018-12-09 17:00:00+00:00,1544374800,141,Segunda Division,Spain,2018,Regular Season - 17,797,Elche,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
27699,2018-12-08 15:00:00+00:00,1544281200,141,Segunda Division,Spain,2018,Regular Season - 17,714,Gimnastic,False,715,Granada CF,True,0,1,0,1,1,1,2,0:1,0:1
27700,2018-12-09 19:00:00+00:00,1544382000,141,Segunda Division,Spain,2018,Regular Season - 17,716,Lugo,True,534,Las Palmas,False,4,2,2,1,3,6,1,2:1,4:2
27701,2018-12-08 17:00:00+00:00,1544288400,141,Segunda Division,Spain,2018,Regular Season - 17,798,Mallorca,False,535,Malaga,True,1,2,0,1,1,3,2,0:1,1:2
27702,2018-12-08 19:00:00+00:00,1544295600,141,Segunda Division,Spain,2018,Regular Season - 17,718,Oviedo,False,723,Almeria,True,1,2,1,2,3,3,2,1:2,1:2
27703,2018-12-07 20:00:00+00:00,1544212800,141,Segunda Division,Spain,2018,Regular Season - 17,719,Tenerife,,860,Extremadura,,0,0,0,0,0,0,0,0:0,0:0
27704,2018-12-09 19:30:00+00:00,1544383800,141,Segunda Division,Spain,2018,Regular Season - 17,732,Zaragoza,,713,Cordoba,,0,0,0,0,0,0,0,0:0,0:0
27705,2018-12-16 19:00:00+00:00,1544986800,141,Segunda Division,Spain,2018,Regular Season - 18,723,Almeria,,716,Lugo,,1,1,1,1,2,2,0,1:1,1:1
27706,2018-12-16 19:30:00+00:00,1544988600,141,Segunda Division,Spain,2018,Regular Season - 18,544,Deportivo La Coruna,True,732,Zaragoza,False,3,1,3,1,4,4,1,3:1,3:1
27707,2018-12-16 17:00:00+00:00,1544979600,141,Segunda Division,Spain,2018,Regular Season - 18,860,Extremadura,False,714,Gimnastic,True,0,1,0,0,0,1,2,0:0,0:1
27708,2018-12-15 15:00:00+00:00,1544886000,141,Segunda Division,Spain,2018,Regular Season - 18,715,Granada CF,True,718,Oviedo,False,1,0,0,0,0,1,1,0:0,1:0
27709,2018-12-16 17:00:00+00:00,1544979600,141,Segunda Division,Spain,2018,Regular Season - 18,534,Las Palmas,,719,Tenerife,,1,1,1,0,1,2,0,1:0,1:1
27710,2018-12-14 20:00:00+00:00,1544817600,141,Segunda Division,Spain,2018,Regular Season - 18,535,Malaga,True,724,Cadiz,False,1,0,0,0,0,1,1,0:0,1:0
27711,2018-12-15 17:00:00+00:00,1544893200,141,Segunda Division,Spain,2018,Regular Season - 18,717,Numancia,False,722,Albacete,True,1,2,0,2,2,3,2,0:2,1:2
27712,2018-12-16 15:00:00+00:00,1544972400,141,Segunda Division,Spain,2018,Regular Season - 18,727,Osasuna,True,711,Alcorcon,False,2,1,0,0,0,3,1,0:0,2:1
27713,2018-12-16 11:00:00+00:00,1544958000,141,Segunda Division,Spain,2018,Regular Season - 18,861,Rayo Majadahonda,False,797,Elche,True,1,3,0,0,0,4,2,0:0,1:3
27714,2018-12-15 17:00:00+00:00,1544893200,141,Segunda Division,Spain,2018,Regular Season - 18,729,Reus,,713,Cordoba,,1,1,1,1,2,2,0,1:1,1:1
27715,2018-12-15 19:00:00+00:00,1544900400,141,Segunda Division,Spain,2018,Regular Season - 18,731,Sporting Gijon,True,798,Mallorca,False,1,0,0,0,0,1,1,0:0,1:0
27716,2018-12-23 15:00:00+00:00,1545577200,141,Segunda Division,Spain,2018,Regular Season - 19,722,Albacete,True,861,Rayo Majadahonda,False,1,0,0,0,0,1,1,0:0,1:0
27717,2018-12-23 17:00:00+00:00,1545584400,141,Segunda Division,Spain,2018,Regular Season - 19,711,Alcorcon,,717,Numancia,,1,1,1,0,1,2,0,1:0,1:1
27718,2018-12-22 19:45:00+00:00,1545507900,141,Segunda Division,Spain,2018,Regular Season - 19,724,Cadiz,True,544,Deportivo La Coruna,False,3,0,1,0,1,3,1,1:0,3:0
27719,2018-12-22 19:30:00+00:00,1545507000,141,Segunda Division,Spain,2018,Regular Season - 19,713,Cordoba,True,534,Las Palmas,False,4,1,1,0,1,5,1,1:0,4:1
27720,2018-12-22 19:00:00+00:00,1545505200,141,Segunda Division,Spain,2018,Regular Season - 19,797,Elche,,723,Almeria,,2,2,1,0,1,4,0,1:0,2:2
27721,2018-12-22 12:00:00+00:00,1545480000,141,Segunda Division,Spain,2018,Regular Season - 19,716,Lugo,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
27722,2018-12-21 20:00:00+00:00,1545422400,141,Segunda Division,Spain,2018,Regular Season - 19,798,Mallorca,True,714,Gimnastic,False,2,0,1,0,1,2,1,1:0,2:0
27723,2018-12-22 15:00:00+00:00,1545490800,141,Segunda Division,Spain,2018,Regular Season - 19,718,Oviedo,,535,Malaga,,0,0,0,0,0,0,0,0:0,0:0
27724,2018-12-23 11:00:00+00:00,1545562800,141,Segunda Division,Spain,2018,Regular Season - 19,729,Reus,False,727,Osasuna,True,0,1,0,1,1,1,2,0:1,0:1
27725,2018-12-21 18:00:00+00:00,1545415200,141,Segunda Division,Spain,2018,Regular Season - 19,719,Tenerife,,715,Granada CF,,1,1,0,1,1,2,0,0:1,1:1
27726,2018-12-22 17:00:00+00:00,1545498000,141,Segunda Division,Spain,2018,Regular Season - 19,732,Zaragoza,True,860,Extremadura,False,2,1,0,1,1,3,1,0:1,2:1
27727,2019-01-06 11:00:00+00:00,1546772400,141,Segunda Division,Spain,2018,Regular Season - 20,723,Almeria,True,798,Mallorca,False,2,0,1,0,1,2,1,1:0,2:0
27728,2019-01-06 16:30:00+00:00,1546792200,141,Segunda Division,Spain,2018,Regular Season - 20,544,Deportivo La Coruna,,716,Lugo,,0,0,0,0,0,0,0,0:0,0:0
27729,2019-01-05 15:00:00+00:00,1546700400,141,Segunda Division,Spain,2018,Regular Season - 20,860,Extremadura,True,711,Alcorcon,False,3,0,1,0,1,3,1,1:0,3:0
27730,2019-01-06 17:00:00+00:00,1546794000,141,Segunda Division,Spain,2018,Regular Season - 20,714,Gimnastic,True,713,Cordoba,False,1,0,0,0,0,1,1,0:0,1:0
27731,2019-01-04 20:00:00+00:00,1546632000,141,Segunda Division,Spain,2018,Regular Season - 20,715,Granada CF,,722,Albacete,,1,1,0,0,0,2,0,0:0,1:1
27732,2019-01-06 19:00:00+00:00,1546801200,141,Segunda Division,Spain,2018,Regular Season - 20,535,Malaga,False,729,Reus,True,0,3,0,1,1,3,2,0:1,0:3
27733,2019-01-07 17:00:00+00:00,1546880400,141,Segunda Division,Spain,2018,Regular Season - 20,717,Numancia,False,718,Oviedo,True,2,3,0,1,1,5,2,0:1,2:3
27734,2019-01-06 17:00:00+00:00,1546794000,141,Segunda Division,Spain,2018,Regular Season - 20,727,Osasuna,True,724,Cadiz,False,2,1,2,1,3,3,1,2:1,2:1
27735,2019-01-07 20:00:00+00:00,1546891200,141,Segunda Division,Spain,2018,Regular Season - 20,861,Rayo Majadahonda,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
27736,2019-01-05 15:00:00+00:00,1546700400,141,Segunda Division,Spain,2018,Regular Season - 20,731,Sporting Gijon,False,732,Zaragoza,True,1,2,1,2,3,3,2,1:2,1:2
27737,2019-01-04 20:00:00+00:00,1546632000,141,Segunda Division,Spain,2018,Regular Season - 20,719,Tenerife,True,797,Elche,False,2,1,1,1,2,3,1,1:1,2:1
27738,2019-01-12 15:00:00+00:00,1547305200,141,Segunda Division,Spain,2018,Regular Season - 21,722,Albacete,,731,Sporting Gijon,,1,1,0,1,1,2,0,0:1,1:1
27739,2019-01-13 15:00:00+00:00,1547391600,141,Segunda Division,Spain,2018,Regular Season - 21,711,Alcorcon,,723,Almeria,,0,0,0,0,0,0,0,0:0,0:0
27740,2019-01-11 20:00:00+00:00,1547236800,141,Segunda Division,Spain,2018,Regular Season - 21,724,Cadiz,,715,Granada CF,,0,0,0,0,0,0,0,0:0,0:0
27741,2019-01-13 11:00:00+00:00,1547377200,141,Segunda Division,Spain,2018,Regular Season - 21,713,Cordoba,,861,Rayo Majadahonda,,1,1,0,1,1,2,0,0:1,1:1
27742,2019-01-13 19:00:00+00:00,1547406000,141,Segunda Division,Spain,2018,Regular Season - 21,797,Elche,True,714,Gimnastic,False,1,0,0,0,0,1,1,0:0,1:0
27743,2019-01-12 17:00:00+00:00,1547312400,141,Segunda Division,Spain,2018,Regular Season - 21,534,Las Palmas,True,727,Osasuna,False,4,1,3,0,3,5,1,3:0,4:1
27744,2019-01-13 17:00:00+00:00,1547398800,141,Segunda Division,Spain,2018,Regular Season - 21,716,Lugo,,860,Extremadura,,1,1,1,0,1,2,0,1:0,1:1
27745,2019-01-12 19:30:00+00:00,1547321400,141,Segunda Division,Spain,2018,Regular Season - 21,798,Mallorca,True,544,Deportivo La Coruna,False,1,0,0,0,0,1,1,0:0,1:0
27746,2019-01-12 19:30:00+00:00,1547321400,141,Segunda Division,Spain,2018,Regular Season - 21,718,Oviedo,True,719,Tenerife,False,1,0,1,0,1,1,1,1:0,1:0
27747,2019-01-12 17:00:00+00:00,1547312400,141,Segunda Division,Spain,2018,Regular Season - 21,729,Reus,,717,Numancia,,1,1,0,1,1,2,0,0:1,1:1
27748,2019-01-13 17:00:00+00:00,1547398800,141,Segunda Division,Spain,2018,Regular Season - 21,732,Zaragoza,False,535,Malaga,True,0,2,0,1,1,2,2,0:1,0:2
27749,2019-01-19 15:00:00+00:00,1547910000,141,Segunda Division,Spain,2018,Regular Season - 22,723,Almeria,,724,Cadiz,,0,0,0,0,0,0,0,0:0,0:0
27750,2019-01-20 17:00:00+00:00,1548003600,141,Segunda Division,Spain,2018,Regular Season - 22,544,Deportivo La Coruna,True,722,Albacete,False,2,0,1,0,1,2,1,1:0,2:0
27751,2019-01-20 19:00:00+00:00,1548010800,141,Segunda Division,Spain,2018,Regular Season - 22,860,Extremadura,False,718,Oviedo,True,0,2,0,1,1,2,2,0:1,0:2
27752,2019-01-21 20:00:00+00:00,1548100800,141,Segunda Division,Spain,2018,Regular Season - 22,715,Granada CF,True,797,Elche,False,2,1,2,0,2,3,1,2:0,2:1
27753,2019-01-19 19:30:00+00:00,1547926200,141,Segunda Division,Spain,2018,Regular Season - 22,535,Malaga,True,716,Lugo,False,2,1,0,1,1,3,1,0:1,2:1
27754,2019-01-19 17:00:00+00:00,1547917200,141,Segunda Division,Spain,2018,Regular Season - 22,717,Numancia,True,713,Cordoba,False,3,2,3,0,3,5,1,3:0,3:2
27755,2019-01-20 11:00:00+00:00,1547982000,141,Segunda Division,Spain,2018,Regular Season - 22,727,Osasuna,True,798,Mallorca,False,2,0,1,0,1,2,1,1:0,2:0
27756,2019-01-19 17:00:00+00:00,1547917200,141,Segunda Division,Spain,2018,Regular Season - 22,861,Rayo Majadahonda,,732,Zaragoza,,2,2,1,0,1,4,0,1:0,2:2
27757,2019-01-19 19:30:00+00:00,1547926200,141,Segunda Division,Spain,2018,Regular Season - 22,729,Reus,False,534,Las Palmas,True,0,1,0,0,0,1,2,0:0,0:1
27758,2019-01-20 15:00:00+00:00,1547996400,141,Segunda Division,Spain,2018,Regular Season - 22,731,Sporting Gijon,True,711,Alcorcon,False,2,0,1,0,1,2,1,1:0,2:0
27759,2019-01-20 17:00:00+00:00,1548003600,141,Segunda Division,Spain,2018,Regular Season - 22,719,Tenerife,True,714,Gimnastic,False,2,0,1,0,1,2,1,1:0,2:0
27760,2019-01-27 11:00:00+00:00,1548586800,141,Segunda Division,Spain,2018,Regular Season - 23,722,Albacete,True,729,Reus,False,1,0,0,0,0,1,1,0:0,1:0
27761,2019-01-27 17:00:00+00:00,1548608400,141,Segunda Division,Spain,2018,Regular Season - 23,711,Alcorcon,True,713,Cordoba,False,2,1,0,1,1,3,1,0:1,2:1
27762,2019-01-26 15:00:00+00:00,1548514800,141,Segunda Division,Spain,2018,Regular Season - 23,723,Almeria,False,727,Osasuna,True,0,1,0,0,0,1,2,0:0,0:1
27763,2019-01-26 19:30:00+00:00,1548531000,141,Segunda Division,Spain,2018,Regular Season - 23,724,Cadiz,,798,Mallorca,,1,1,0,1,1,2,0,0:1,1:1
27764,2019-01-26 17:00:00+00:00,1548522000,141,Segunda Division,Spain,2018,Regular Season - 23,797,Elche,,717,Numancia,,1,1,1,1,2,2,0,1:1,1:1
27765,2019-01-27 19:00:00+00:00,1548615600,141,Segunda Division,Spain,2018,Regular Season - 23,714,Gimnastic,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
27766,2019-01-27 15:00:00+00:00,1548601200,141,Segunda Division,Spain,2018,Regular Season - 23,715,Granada CF,,860,Extremadura,,0,0,0,0,0,0,0,0:0,0:0
27767,2019-01-26 17:00:00+00:00,1548522000,141,Segunda Division,Spain,2018,Regular Season - 23,716,Lugo,True,861,Rayo Majadahonda,False,3,2,2,0,2,5,1,2:0,3:2
27768,2019-01-27 17:00:00+00:00,1548608400,141,Segunda Division,Spain,2018,Regular Season - 23,731,Sporting Gijon,False,544,Deportivo La Coruna,True,1,2,1,2,3,3,2,1:2,1:2
27769,2019-01-26 19:30:00+00:00,1548531000,141,Segunda Division,Spain,2018,Regular Season - 23,719,Tenerife,,535,Malaga,,0,0,0,0,0,0,0,0:0,0:0
27770,2019-01-25 20:00:00+00:00,1548446400,141,Segunda Division,Spain,2018,Regular Season - 23,732,Zaragoza,True,718,Oviedo,False,2,0,0,0,0,2,1,0:0,2:0
27771,2019-02-02 17:00:00+00:00,1549126800,141,Segunda Division,Spain,2018,Regular Season - 24,713,Cordoba,False,722,Albacete,True,1,3,1,0,1,4,2,1:0,1:3
27772,2019-02-02 19:30:00+00:00,1549135800,141,Segunda Division,Spain,2018,Regular Season - 24,544,Deportivo La Coruna,,719,Tenerife,,0,0,0,0,0,0,0,0:0,0:0
27773,2019-02-03 19:00:00+00:00,1549220400,141,Segunda Division,Spain,2018,Regular Season - 24,860,Extremadura,False,731,Sporting Gijon,True,0,3,0,0,0,3,2,0:0,0:3
27774,2019-02-04 20:00:00+00:00,1549310400,141,Segunda Division,Spain,2018,Regular Season - 24,534,Las Palmas,,732,Zaragoza,,1,1,1,1,2,2,0,1:1,1:1
27775,2019-02-01 20:00:00+00:00,1549051200,141,Segunda Division,Spain,2018,Regular Season - 24,535,Malaga,,723,Almeria,,1,1,1,0,1,2,0,1:0,1:1
27776,2019-02-03 11:00:00+00:00,1549191600,141,Segunda Division,Spain,2018,Regular Season - 24,798,Mallorca,True,711,Alcorcon,False,2,0,2,0,2,2,1,2:0,2:0
27777,2019-02-02 15:00:00+00:00,1549119600,141,Segunda Division,Spain,2018,Regular Season - 24,717,Numancia,True,716,Lugo,False,3,0,1,0,1,3,1,1:0,3:0
27778,2019-02-03 17:00:00+00:00,1549213200,141,Segunda Division,Spain,2018,Regular Season - 24,727,Osasuna,True,715,Granada CF,False,1,0,0,0,0,1,1,0:0,1:0
27779,2019-02-03 15:00:00+00:00,1549206000,141,Segunda Division,Spain,2018,Regular Season - 24,718,Oviedo,True,724,Cadiz,False,2,1,2,1,3,3,1,2:1,2:1
27780,2019-02-02 17:00:00+00:00,1549126800,141,Segunda Division,Spain,2018,Regular Season - 24,861,Rayo Majadahonda,True,714,Gimnastic,False,1,0,1,0,1,1,1,1:0,1:0
27781,2019-02-03 17:00:00+00:00,1549213200,141,Segunda Division,Spain,2018,Regular Season - 24,729,Reus,False,797,Elche,True,0,1,0,0,0,1,2,0:0,0:1
27782,2019-02-10 15:00:00+00:00,1549810800,141,Segunda Division,Spain,2018,Regular Season - 25,722,Albacete,True,798,Mallorca,False,2,0,1,0,1,2,1,1:0,2:0
27783,2019-02-10 11:00:00+00:00,1549796400,141,Segunda Division,Spain,2018,Regular Season - 25,711,Alcorcon,False,724,Cadiz,True,1,2,1,0,1,3,2,1:0,1:2
27784,2019-02-10 17:00:00+00:00,1549818000,141,Segunda Division,Spain,2018,Regular Season - 25,723,Almeria,True,717,Numancia,False,1,0,1,0,1,1,1,1:0,1:0
27785,2019-02-09 17:00:00+00:00,1549731600,141,Segunda Division,Spain,2018,Regular Season - 25,797,Elche,False,718,Oviedo,True,1,2,0,0,0,3,2,0:0,1:2
27786,2019-02-09 17:00:00+00:00,1549731600,141,Segunda Division,Spain,2018,Regular Season - 25,860,Extremadura,,861,Rayo Majadahonda,,1,1,0,0,0,2,0,0:0,1:1
27787,2019-02-09 15:00:00+00:00,1549724400,141,Segunda Division,Spain,2018,Regular Season - 25,714,Gimnastic,True,729,Reus,False,1,0,0,0,0,1,1,0:0,1:0
27788,2019-02-10 17:00:00+00:00,1549818000,141,Segunda Division,Spain,2018,Regular Season - 25,715,Granada CF,False,544,Deportivo La Coruna,True,0,1,0,0,0,1,2,0:0,0:1
27789,2019-02-09 19:30:00+00:00,1549740600,141,Segunda Division,Spain,2018,Regular Season - 25,716,Lugo,False,732,Zaragoza,True,1,2,1,0,1,3,2,1:0,1:2
27790,2019-02-10 19:00:00+00:00,1549825200,141,Segunda Division,Spain,2018,Regular Season - 25,535,Malaga,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
27791,2019-02-08 20:00:00+00:00,1549656000,141,Segunda Division,Spain,2018,Regular Season - 25,731,Sporting Gijon,False,727,Osasuna,True,0,2,0,1,1,2,2,0:1,0:2
27792,2019-02-09 19:00:00+00:00,1549738800,141,Segunda Division,Spain,2018,Regular Season - 25,719,Tenerife,False,713,Cordoba,True,0,2,0,1,1,2,2,0:1,0:2
27793,2019-02-16 19:30:00+00:00,1550345400,141,Segunda Division,Spain,2018,Regular Season - 26,724,Cadiz,True,719,Tenerife,False,2,0,0,0,0,2,1,0:0,2:0
27794,2019-02-15 20:00:00+00:00,1550260800,141,Segunda Division,Spain,2018,Regular Season - 26,713,Cordoba,False,715,Granada CF,True,1,2,1,2,3,3,2,1:2,1:2
27795,2019-02-16 15:00:00+00:00,1550329200,141,Segunda Division,Spain,2018,Regular Season - 26,544,Deportivo La Coruna,,714,Gimnastic,,1,1,0,0,0,2,0,0:0,1:1
27796,2019-02-16 17:00:00+00:00,1550336400,141,Segunda Division,Spain,2018,Regular Season - 26,797,Elche,True,860,Extremadura,False,2,0,1,0,1,2,1,1:0,2:0
27797,2019-02-17 19:30:00+00:00,1550431800,141,Segunda Division,Spain,2018,Regular Season - 26,534,Las Palmas,True,731,Sporting Gijon,False,1,0,1,0,1,1,1,1:0,1:0
27798,2019-02-17 11:00:00+00:00,1550401200,141,Segunda Division,Spain,2018,Regular Season - 26,798,Mallorca,True,716,Lugo,False,3,0,1,0,1,3,1,1:0,3:0
27799,2019-02-17 15:00:00+00:00,1550415600,141,Segunda Division,Spain,2018,Regular Season - 26,717,Numancia,,727,Osasuna,,1,1,1,0,1,2,0,1:0,1:1
27800,2019-02-16 19:00:00+00:00,1550343600,141,Segunda Division,Spain,2018,Regular Season - 26,718,Oviedo,True,711,Alcorcon,False,1,0,0,0,0,1,1,0:0,1:0
27801,2019-02-17 17:00:00+00:00,1550422800,141,Segunda Division,Spain,2018,Regular Season - 26,861,Rayo Majadahonda,False,535,Malaga,True,0,1,0,0,0,1,2,0:0,0:1
27802,2019-02-17 17:00:00+00:00,1550422800,141,Segunda Division,Spain,2018,Regular Season - 26,729,Reus,False,723,Almeria,True,0,1,0,0,0,1,2,0:0,0:1
27803,2019-02-16 17:00:00+00:00,1550336400,141,Segunda Division,Spain,2018,Regular Season - 26,732,Zaragoza,,722,Albacete,,0,0,0,0,0,0,0,0:0,0:0
27804,2019-02-23 15:00:00+00:00,1550934000,141,Segunda Division,Spain,2018,Regular Season - 27,722,Albacete,,718,Oviedo,,0,0,0,0,0,0,0,0:0,0:0
27805,2019-02-23 19:00:00+00:00,1550948400,141,Segunda Division,Spain,2018,Regular Season - 27,711,Alcorcon,True,534,Las Palmas,False,2,0,0,0,0,2,1,0:0,2:0
27806,2019-02-24 15:00:00+00:00,1551020400,141,Segunda Division,Spain,2018,Regular Season - 27,723,Almeria,True,713,Cordoba,False,3,1,1,1,2,4,1,1:1,3:1
27807,2019-02-24 19:00:00+00:00,1551034800,141,Segunda Division,Spain,2018,Regular Season - 27,860,Extremadura,False,717,Numancia,True,0,1,0,1,1,1,2,0:1,0:1
27808,2019-02-23 17:00:00+00:00,1550941200,141,Segunda Division,Spain,2018,Regular Season - 27,714,Gimnastic,False,724,Cadiz,True,2,3,1,2,3,5,2,1:2,2:3
27809,2019-02-23 23:00:00+00:00,1550962800,141,Segunda Division,Spain,2018,Regular Season - 27,715,Granada CF,True,729,Reus,False,1,0,0,0,0,1,1,0:0,1:0
27810,2019-02-24 17:00:00+00:00,1551027600,141,Segunda Division,Spain,2018,Regular Season - 27,716,Lugo,,797,Elche,,2,2,0,1,1,4,0,0:1,2:2
27811,2019-02-24 17:00:00+00:00,1551027600,141,Segunda Division,Spain,2018,Regular Season - 27,535,Malaga,,544,Deportivo La Coruna,,0,0,0,0,0,0,0,0:0,0:0
27812,2019-02-23 19:30:00+00:00,1550950200,141,Segunda Division,Spain,2018,Regular Season - 27,727,Osasuna,True,732,Zaragoza,False,1,0,0,0,0,1,1,0:0,1:0
27813,2019-02-24 11:00:00+00:00,1551006000,141,Segunda Division,Spain,2018,Regular Season - 27,731,Sporting Gijon,False,861,Rayo Majadahonda,True,2,3,0,1,1,5,2,0:1,2:3
